dataset,pipeline,query_id,query_text,rank,doc_id,score,relevance,doc_text,doc_preview
TREC-COVID,BM25,14,what evidence is there related to COVID-19 super spreaders,18,a95hh4yk,29.45361513221807,1,"Clustering model for transmission of the SARS virus: application to epidemic control and risk assessment. Abstract We propose a new four state model for disease transmission and illustrate the model with data from the 2003 SARS epidemic in Hong Kong. The critical feature of this model is that the community is modelled as a small-world network of interconnected nodes. Each node is linked to a fixed number of immediate neighbors and a random number of geographically remote nodes. Transmission can only propagate between linked nodes. This model exhibits two features typical of SARS transmission: geographically localized outbreaks and “super-spreaders”. Neither of these features are evident in standard susceptible-infected-removed models of disease transmission. Our analysis indicates that “super-spreaders” may occur even if the infectiousness of all infected individuals is constant. Moreover, we find that nosocomial transmission in Hong Kong directly contributed to the severity of the outbreak and that by limiting individual exposure time to 3–5 days the extent of the SARS epidemic would have been minimal.",Clustering model for transmission of the SARS virus: application to epidemic control and risk assessment. Abstract We propose a new four state model for disease transmission and illustrate the model with data from the 2003 SARS epidemic in Hong Kong. The critical feature of this model is that the community is modelled as a small-world network of interconnected nodes. Each node is linked to a fixed number of immediate neighbors and a random number of geographically remote nodes. Transmission can ...
TREC-COVID,BM25,14,what evidence is there related to COVID-19 super spreaders,19,f0ny4ur5,29.355516201757233,0,"Risk Factors for Transmission of Middle East Respiratory Syndrome Coronavirus Infection During the 2015 Outbreak in South Korea. BACKGROUND. Transmission heterogeneity was observed during the 2015 Korean outbreak of Middle East respiratory syndrome coronavirus (MERS-CoV) infection. Only 22 of 186 cases transmitted the infection, and 5 super-spreading events caused 150 transmissions. We investigated the risk factors for MERS-CoV transmission. METHODS. Epidemiological reports were used to classify patients as nonspreaders, spreaders, or those associated with a super-spreading event (5 or more transmissions). Logistic regression analyses were used to evaluate the factors for MERS-CoV transmission. RESULTS. Compared to nonspreaders, spreaders exhibited a longer interval from symptom onset to isolation (7 days vs 3 days) and more frequent pre-isolation pneumonia diagnoses (68.2% vs 17.1%). Spreaders also exhibited higher values for pre-isolation contacts (149 vs 17.5), pre-isolation hospitalization (68.2% vs 16.5%), and emergency room (ER) visits (50% vs 7.3%). Spreaders exhibited lower cycle thresholds for the upE and ORF1a genes (22.7 vs 27.2 and 23.7 vs 27.9, respectively). In multivariate analysis, transmission was independently associated with the cycle threshold (odds ratio [OR], 0.84; 95% confidence interval [CI], 0.75–0.96) and pre-isolation hospitalization or ER visits (OR, 6.82; 95% CI, 2.06–22.84). The super-spreading events exhibited higher values for pre-isolation contacts (777 vs 78), pre-isolation ER visits (100% vs 35.3%), and doctor shopping (100% vs 47.1%) compared to non-super-spreading events. CONCLUSIONS. These findings indicate that transmission is determined by host infectivity and the number of contacts, whereas super-spreading events were determined by the number of contacts and hospital visits. These relationships highlight the importance of rapidly enforcing infection control measures to prevent outbreaks.","Risk Factors for Transmission of Middle East Respiratory Syndrome Coronavirus Infection During the 2015 Outbreak in South Korea. BACKGROUND. Transmission heterogeneity was observed during the 2015 Korean outbreak of Middle East respiratory syndrome coronavirus (MERS-CoV) infection. Only 22 of 186 cases transmitted the infection, and 5 super-spreading events caused 150 transmissions. We investigated the risk factors for MERS-CoV transmission. METHODS. Epidemiological reports were used to classify..."
TREC-COVID,BM25,14,what evidence is there related to COVID-19 super spreaders,20,av8ww9fd,29.348710361996588,0,"Characterizing super-spreading in microblog: An epidemic-based information propagation model. Abstract As the microblogging services are becoming more prosperous in everyday life for users on Online Social Networks (OSNs), it is more favorable for hot topics and breaking news to gain more attraction very soon than ever before, which are so-called “super-spreading events”. In the information diffusion process of these super-spreading events, messages are passed on from one user to another and numerous individuals are influenced by a relatively small portion of users, a.k.a. super-spreaders. Acquiring an awareness of super-spreading phenomena and an understanding of patterns of wide-ranged information propagations benefits several social media data mining tasks, such as hot topic detection, predictions of information propagation, harmful information monitoring and intervention. Taking into account that super-spreading in both information diffusion and spread of a contagious disease are analogous, in this study, we build a parameterized model, the SAIR model, based on well-known epidemic models to characterize super-spreading phenomenon in tweet information propagation accompanied with super-spreaders. For the purpose of modeling information diffusion, empirical observations on a real-world Weibo dataset are statistically carried out. Both the steady-state analysis on the equilibrium and the validation on real-world Weibo dataset of the proposed model are conducted. The case study that validates the proposed model shows that the SAIR model is much more promising than the conventional SIR model in characterizing a super-spreading event of information propagation. In addition, numerical simulations are carried out and discussed to discover how sensitively the parameters affect the information propagation process.","Characterizing super-spreading in microblog: An epidemic-based information propagation model. Abstract As the microblogging services are becoming more prosperous in everyday life for users on Online Social Networks (OSNs), it is more favorable for hot topics and breaking news to gain more attraction very soon than ever before, which are so-called “super-spreading events”. In the information diffusion process of these super-spreading events, messages are passed on from one user to another and num..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,1,959w9sln,34.27574505461288,2,"Viral survival. How long do viruses like cold, flu and coronavirus survive outside the body? What factors affect this?","Viral survival. How long do viruses like cold, flu and coronavirus survive outside the body? What factors affect this?"
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,2,hgau3922,33.38957063803319,0,"Viral survival. How long do viruses like cold, flu and coronavirus survive outside the body? What factors affect this? Douglas Fairchild, Two Harbors, Minnesota, US","Viral survival. How long do viruses like cold, flu and coronavirus survive outside the body? What factors affect this? Douglas Fairchild, Two Harbors, Minnesota, US"
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,3,pgsdu0fu,29.611640524562965,0,"Methusaleh's Zoo: how nature provides us with clues for extending human health span.. As impressive as the accomplishments of modern molecular biologists have been in finding genetic alterations that lengthen life in short-lived model organisms, they pale in comparison to the remarkable diversity of lifespans produced by evolution. Some animal species are now firmly documented to live for more than four centuries and even some mammals, like the bowhead whale, appear to survive 200 years or more. Another group of species may not be as absolutely long-lived, but they are remarkably long-lived for their body size and metabolic rate. These species include a number of bats, some of which live for at least 40 years in the wild, as well as the naked mole-rat, which is the same size, but lives nearly 10 times as long as the laboratory mouse. Together these exceptionally long-lived organisms have important roles to play in our future understanding of the causal mechanisms and modulation of ageing. Bats and naked mole-rats in particular have already contributed in the following ways: (1) they have contributed to the abandonment of the rate-of-living theory and weakened enthusiasm for the oxidative stress hypothesis of ageing, (2) they have helped evaluate how the tumour-suppressing role of cellular senescence is affected by the evolution of diverse body sizes as well as diverse longevities, (3) they have shed light on the relationship between specific types of DNA repair and ageing and (4) they have yielded insight into new processes, specifically the maintenance of the proteome and hypotheses concerning how evolution shapes ageing. The continuing acceleration of progress in genome sequencing and development of more and more cross-species investigatory techniques will facilitate even more contributions of these species in the near future.","Methusaleh's Zoo: how nature provides us with clues for extending human health span.. As impressive as the accomplishments of modern molecular biologists have been in finding genetic alterations that lengthen life in short-lived model organisms, they pale in comparison to the remarkable diversity of lifespans produced by evolution. Some animal species are now firmly documented to live for more than four centuries and even some mammals, like the bowhead whale, appear to survive 200 years or more...."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,4,x1wemzgn,27.71289066482597,0,"Avian coronavirus infectious bronchitis attenuated live vaccines undergo selection of subpopulations and mutations following vaccination. In this study, we were interested in determining if high titered egg adapted modified live infectious bronchitis virus (IBV) vaccines contain spike gene related quasispecies that undergo selection in chickens, following vaccination. We sequenced the spike glycoprotein of 12 IBV vaccines (5 different serotypes from 3 different manufacturers) directly from the vaccine vial, then compared that sequence with reisolated viruses from vaccinated and contact-exposed birds over time. We found differences in the S1 sequence within the same vaccine serotype from different manufacturers, differences in S1 sequence between different vaccine serials from the same manufacturer, and intra-vaccine differences or quasispecies. Comparing the sequence data of the reisolated viruses with the original vaccine virus, we were able to identify in vivo selection of viral subpopulations as well as mutations. To our knowledge, this is the first report showing selection of a more fit virus subpopulation as well as mutations associated with replication of modified live IBV vaccine viruses in chickens. This information is important for our understanding of how attenuated virus vaccines, including potential vaccines against the SARS-CoV, can ensure long-term survival of the virus and can lead to changes in pathogenesis and emergence of new viral pathogens. This information is also valuable for the development of safer modified live coronavirus vaccines.","Avian coronavirus infectious bronchitis attenuated live vaccines undergo selection of subpopulations and mutations following vaccination. In this study, we were interested in determining if high titered egg adapted modified live infectious bronchitis virus (IBV) vaccines contain spike gene related quasispecies that undergo selection in chickens, following vaccination. We sequenced the spike glycoprotein of 12 IBV vaccines (5 different serotypes from 3 different manufacturers) directly from the v..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,5,1tl71xqw,26.81730905795535,0,"Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2): An overview of viral structure and host response. BACKGROUND AND AIM: As a result of its rapid spread in various countries around the world, on March 11, 2020, WHO issued an announcement of the change in coronavirus disease 2019 status from epidemic to pandemic disease. The virus that causes this disease is indicated originating from animals traded in a live animal market in Wuhan, China. Severe Acute Respiratory Syndrome Coronavirus 2 can attack lung cells because there are many conserved receptor entries, namely Angiotensin Converting Enzyme-2. The presence of this virus in host cells will initiate various protective responses leading to pneumonia and Acute Respiratory Distress Syndrome. This review aimed to provide an overview related to this virus and examine the body's responses and possible therapies. METHOD: We searched PubMed databases for Severe Acute Respiratory Syndrome Coronavirus-2, Middle East respiratory syndrome-related coronavirus and Severe Acute Respiratory Syndrome Coronavirus. Full texts were retrieved, analyzed and developed into an easy-to-understand review. RESULTS: We provide a complete review related to structure, origin, and how the body responds to this virus infection and explain the possibility of an immune system over-reaction or cytokine storm. We also include an explanation of how this virus creates modes of avoidance to evade immune system attacks. We further explain the therapeutic approaches that can be taken in the treatment and prevention of this viral infection. CONCLUSION: In summary, based on the structural and immune-evasion system of coronavirus, we suggest several approaches to treat the disease.","Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2): An overview of viral structure and host response. BACKGROUND AND AIM: As a result of its rapid spread in various countries around the world, on March 11, 2020, WHO issued an announcement of the change in coronavirus disease 2019 status from epidemic to pandemic disease. The virus that causes this disease is indicated originating from animals traded in a live animal market in Wuhan, China. Severe Acute Respiratory Syndrome Coronavirus ..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,6,1de98sxz,26.787092822691875,0,"Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2): An overview of viral structure and host response. Abstract Background and aim As a result of its rapid spread in various countries around the world, on March 11, 2020, WHO issued an announcement of the change in coronavirus disease 2019 status from epidemic to pandemic disease. The virus that causes this disease is indicated originating from animals traded in a live animal market in Wuhan, China. Severe Acute Respiratory Syndrome Coronavirus 2 can attack lung cells because there are many conserved receptor entries, namely Angiotensin Converting Enzyme-2. The presence of this virus in host cells will initiate various protective responses leading to pneumonia and Acute Respiratory Distress Syndrome. This review aimed to provide an overview related to this virus and examine the body's responses and possible therapies. Method We searched PubMed databases for Severe Acute Respiratory Syndrome Coronavirus-2, Middle East respiratory syndrome-related coronavirus and Severe Acute Respiratory Syndrome Coronavirus. Full texts were retrieved, analyzed and developed into an easy-to-understand review. Results We provide a complete review related to structure, origin, and how the body responds to this virus infection and explain the possibility of an immune system over-reaction or cytokine storm. We also include an explanation of how this virus creates modes of avoidance to evade immune system attacks. We further explain the therapeutic approaches that can be taken in the treatment and prevention of this viral infection. Conclusion In summary, based on the structural and immune-evasion system of coronavirus, we suggest several approaches to treat the disease.","Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2): An overview of viral structure and host response. Abstract Background and aim As a result of its rapid spread in various countries around the world, on March 11, 2020, WHO issued an announcement of the change in coronavirus disease 2019 status from epidemic to pandemic disease. The virus that causes this disease is indicated originating from animals traded in a live animal market in Wuhan, China. Severe Acute Respiratory Syndrome Coro..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,7,b6kx9nnb,26.65449831803437,0,"A Stakeholder Survey on Live Bird Market Closures Policy for Controlling Highly Pathogenic Avian Influenza in Vietnam. Extensive research in Vietnam and elsewhere has shown that live bird markets (LBMs) play a significant role in the ecology and zoonotic transmission of avian influenzas (AIs) including H5N1 and H7N9. Vietnam has a large number of LBMs reflecting the consumer preferences for live poultry. Under pressure to mitigate risks for H7N9 and other zoonotic AIs, Vietnam is considering, among other mitigation measures, temporary closures of LBMs as a policy to reduce risk of AI outbreaks. However, the efficacy of market closure is debated, particularly because little is known about how poultry traders may react, and whether trading may emerge outside formal marketplaces. Combining efforts of anthropologists, economists, sociologists, and veterinarians can be useful to elucidate the drivers behind poultry traders’ reactions and better understanding the barriers to implementing risk mitigation measures. In this paper, we present results from a stakeholder survey of LBM stakeholders in Vietnam. Our qualitative data show that trading outside formal markets is very likely to occur in the event of a temporary LBM market closure. Our data show that the poultry value chain in Vietnam remains highly flexible, with traders willing and able to trade poultry in many possible locations. Our results indicate that simplification of the poultry value chain along with strict enforcement, engagement of stakeholders, and adequate communication would be a necessary prerequisite before market closure could be an effective policy.","A Stakeholder Survey on Live Bird Market Closures Policy for Controlling Highly Pathogenic Avian Influenza in Vietnam. Extensive research in Vietnam and elsewhere has shown that live bird markets (LBMs) play a significant role in the ecology and zoonotic transmission of avian influenzas (AIs) including H5N1 and H7N9. Vietnam has a large number of LBMs reflecting the consumer preferences for live poultry. Under pressure to mitigate risks for H7N9 and other zoonotic AIs, Vietnam is considering, am..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,8,j2l61p76,25.716285140789545,0,"Body temperature of free-ranging koalas (Phascolarctos cinereus) in south-east Queensland. The distribution of the koala (Phascolarctos cinereus) in Queensland is predicted to contract as a result of climate change, driven by the frequency, intensity and duration of heatwaves and drought. However, little is known about the physiological responses of this species to environmental extremes under field conditions. This study aimed to establish the efficacy of surgically implanted thermal radio transmitters and data loggers to measure the body temperature of free-ranging koalas across a range of environmental conditions and ambient temperatures. Five free-ranging koalas in southeast Queensland were implanted with thermal transmitters and data loggers waxed together as a single package. Body temperatures were recorded for variable periods ranging from 3 to 12 months. Diurnal rhythms in body temperature were detected irrespective of season. The long-term diurnal body temperature peak for all koalas occurred between 16:00 and 17:00 h and body temperature was 36.7-36.9 °C, the long-term nadir occurred between 07:00 and 08:00 h and body temperature was 35.4-35.7 °C. Koala body temperatures as low as 34.2 °C and as high as 39.0 °C were recorded. Thermolability became apparent when ambient temperatures were outside the deduced thermal neutral zone for koalas (14.5-24.5 °C): heat was accumulated during the day and dissipated during the cool of the night. While this study is the first to report on body temperature of free-ranging koalas in their normal behavioural context, further investigations are necessary to determine the physiological boundaries of the thermal niche for this species, in order to better equip models that will more accurately predict the impacts of climate change on koalas.","Body temperature of free-ranging koalas (Phascolarctos cinereus) in south-east Queensland. The distribution of the koala (Phascolarctos cinereus) in Queensland is predicted to contract as a result of climate change, driven by the frequency, intensity and duration of heatwaves and drought. However, little is known about the physiological responses of this species to environmental extremes under field conditions. This study aimed to establish the efficacy of surgically implanted thermal radio tran..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,9,5dzyx6pw,25.716285140789545,0,"Body temperature of free-ranging koalas (Phascolarctos cinereus) in south-east Queensland.. The distribution of the koala (Phascolarctos cinereus) in Queensland is predicted to contract as a result of climate change, driven by the frequency, intensity and duration of heatwaves and drought. However, little is known about the physiological responses of this species to environmental extremes under field conditions. This study aimed to establish the efficacy of surgically implanted thermal radio transmitters and data loggers to measure the body temperature of free-ranging koalas across a range of environmental conditions and ambient temperatures. Five free-ranging koalas in southeast Queensland were implanted with thermal transmitters and data loggers waxed together as a single package. Body temperatures were recorded for variable periods ranging from 3 to 12 months. Diurnal rhythms in body temperature were detected irrespective of season. The long-term diurnal body temperature peak for all koalas occurred between 16:00 and 17:00 h and body temperature was 36.7-36.9 °C, the long-term nadir occurred between 07:00 and 08:00 h and body temperature was 35.4-35.7 °C. Koala body temperatures as low as 34.2 °C and as high as 39.0 °C were recorded. Thermolability became apparent when ambient temperatures were outside the deduced thermal neutral zone for koalas (14.5-24.5 °C): heat was accumulated during the day and dissipated during the cool of the night. While this study is the first to report on body temperature of free-ranging koalas in their normal behavioural context, further investigations are necessary to determine the physiological boundaries of the thermal niche for this species, in order to better equip models that will more accurately predict the impacts of climate change on koalas.","Body temperature of free-ranging koalas (Phascolarctos cinereus) in south-east Queensland.. The distribution of the koala (Phascolarctos cinereus) in Queensland is predicted to contract as a result of climate change, driven by the frequency, intensity and duration of heatwaves and drought. However, little is known about the physiological responses of this species to environmental extremes under field conditions. This study aimed to establish the efficacy of surgically implanted thermal radio tra..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,10,zpek8i5e,25.14348850575637,1,"Microbes, Transmission Routes and Survival Outside the Body. Microbes like bacteria, virus, parasites and fungi may naturally colonize skin and mucous membranes without any sign of illness, for a longer or shorter period, in all humans, animals, fish, parasites, plants and all other living beings. Some types may be more invasive in human tissue than others. Many microbes are free-living in the environment—in water, soil and air and on equipment—as a part of the normal microbial flora on the Earth. Most of them are not dangerous and live in peaceful symbiosis with other living beings and may also be transferred between living species, from man to animal or man to plants and environment—and vice versa. New and old human pathogenic microbes are increasing all over the world. Some agents, like drug-resistant bacteria and highly pathogenic viruses, are more dangerous than others, and some microbes may cause chronic devastating diseases. Transmission routes depend on the robustness of the microbe in the environment, virulence, infectious dose, anatomical site in the body, etc. Pathogenic microbes are spread by contact, air, water, food, beverages, contaminated equipment and environment and are more seldom vector-borne, by insects or animals. The following chapter is focused on the most frequent pathogenic microbes, their preselected localization in the body, transmission routes and survival in the environment.","Microbes, Transmission Routes and Survival Outside the Body. Microbes like bacteria, virus, parasites and fungi may naturally colonize skin and mucous membranes without any sign of illness, for a longer or shorter period, in all humans, animals, fish, parasites, plants and all other living beings. Some types may be more invasive in human tissue than others. Many microbes are free-living in the environment—in water, soil and air and on equipment—as a part of the normal microbial flora on the Eart..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,11,bbg11u3w,25.005375649333153,0,"Aerodrome Security. The airport is the frontier between the outside world and the State in which the airline passenger lands. It is also the final point at which a person can be checked before embarking on a flight. Moreover, the aerodrome is where cargo is loaded into an aircraft before takeoff. Therefore, security at the airport carries multiple dimensions, from border control to body scanning; from cargo security to security of the aircraft and its passengers.","Aerodrome Security. The airport is the frontier between the outside world and the State in which the airline passenger lands. It is also the final point at which a person can be checked before embarking on a flight. Moreover, the aerodrome is where cargo is loaded into an aircraft before takeoff. Therefore, security at the airport carries multiple dimensions, from border control to body scanning; from cargo security to security of the aircraft and its passengers."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,12,4p68aym1,24.85153600345837,0,"Exosomes and the kidney: prospects for diagnosis and therapy of renal diseases. Exosomes are 40–100 nm membrane vesicles secreted into the extracellular space by numerous cell types. These structures can be isolated from body fluids including urine and plasma. Exosomes contain proteins, mRNAs, miRNAs, and signaling molecules that reflect the physiological state of their cells of origin and consequently provide a rich source of potential biomarker molecules. Aside from diagnostic uses, exosome-mediated transfer of proteins, mRNAs, miRNAs, and signaling molecules offer the promise that they may be used for therapeutic purposes. In this review, we integrate new knowledge about exosomes from outside the field of nephrology with recent progress by renal researchers in order to provide a basis for speculation about how the study of exosomes may impact the fields of nephrology and renal physiology in the next few years.","Exosomes and the kidney: prospects for diagnosis and therapy of renal diseases. Exosomes are 40–100 nm membrane vesicles secreted into the extracellular space by numerous cell types. These structures can be isolated from body fluids including urine and plasma. Exosomes contain proteins, mRNAs, miRNAs, and signaling molecules that reflect the physiological state of their cells of origin and consequently provide a rich source of potential biomarker molecules. Aside from diagnostic uses, exosome-me..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,13,oncmtwxg,24.825379679621538,0,"Survival in a zombie apocalypse. The Resident Evil 3 remake was in development long before the coronavirus outbreak, but it holds up a mirror to the strange times we live in today, says Jacob Aron","Survival in a zombie apocalypse. The Resident Evil 3 remake was in development long before the coronavirus outbreak, but it holds up a mirror to the strange times we live in today, says Jacob Aron"
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,14,ecu579el,24.824389527400825,0,"Risk assessment of novel coronavirus COVID-19 outbreaks outside China. We developed a computational tool to assess the risk of novel coronavirus outbreaks outside China. We estimate the dependence of the risk of a major outbreak in a country from imported cases on key parameters such as: (i) the evolution of the cumulative number of cases in mainland China outside the closed areas; (ii) the connectivity of the destination country with China, including baseline travel frequencies, the effect of travel restrictions, and the efficacy of entry screening at destination; (iii) the efficacy of control measures in the destination country (expressed by the local reproduction number Rloc). We found that in countries with low connectivity to China but with relatively high Rloc, the most beneficial control measure to reduce the risk of outbreaks is a further reduction in their importation number either by entry screening or travel restrictions. Countries with high connectivity but low Rloc benefit the most from policies that further reduce Rloc. Countries in the middle should consider a combination of such policies. Risk assessments were illustrated for selected groups of countries from America, Asia and Europe, and we investigated how their risks depend on those parameters, and how the risk is increasing in time as the number of cases in China is growing.","Risk assessment of novel coronavirus COVID-19 outbreaks outside China. We developed a computational tool to assess the risk of novel coronavirus outbreaks outside China. We estimate the dependence of the risk of a major outbreak in a country from imported cases on key parameters such as: (i) the evolution of the cumulative number of cases in mainland China outside the closed areas; (ii) the connectivity of the destination country with China, including baseline travel frequencies, the effect of t..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,15,9a4jw0ze,24.823875013496817,0,"Employing Live Microbes for Vaccine Delivery. The employment of live attenuated vaccines has a long-standing record in human and veterinary medicine. Most of the vaccines in current use were empirically developed during the last century. Today, due to the great advances in fields such as immunology and bioengineering, the rational development of live attenuated vaccines becomes increasingly feasible. Moreover, live vaccines can be used as carrier systems for heterologous antigens or therapeutic factors. In each case, the development of a recombinant live attenuated vaccine is a complex task where properties such as targeting specificity, antigen synthesis, antigen release, and safety aspects have to be integrated. A range of such recombinant vaccine candidates have successfully been tested in the clinics, but very few have been approved so far. In many cases, further optimization of such vaccines is necessary with regard to their efficacy and safety profiles. In the present chapter, we focus on current strategies which are employed for the development of new and the optimization of first generation recombinant live vaccines based on bacteria and viruses.","Employing Live Microbes for Vaccine Delivery. The employment of live attenuated vaccines has a long-standing record in human and veterinary medicine. Most of the vaccines in current use were empirically developed during the last century. Today, due to the great advances in fields such as immunology and bioengineering, the rational development of live attenuated vaccines becomes increasingly feasible. Moreover, live vaccines can be used as carrier systems for heterologous antigens or therapeutic ..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,16,fpexj3s5,24.708990948750763,0,"Risk Assessment of Novel Coronavirus COVID-19 Outbreaks Outside China. We developed a computational tool to assess the risks of novel coronavirus outbreaks outside of China We estimate the dependence of the risk of a major outbreak in a country from imported cases on key parameters such as: (i) the evolution of the cumulative number of cases in mainland China outside the closed areas;(ii) the connectivity of the destination country with China, including baseline travel frequencies, the effect of travel restrictions, and the efficacy of entry screening at destination;and (iii) the efficacy of control measures in the destination country (expressed by the local reproduction number R loc ) We found that in countries with low connectivity to China but with relatively high R loc , the most beneficial control measure to reduce the risk of outbreaks is a further reduction in their importation number either by entry screening or travel restrictions Countries with high connectivity but low R loc benefit the most from policies that further reduce R loc Countries in the middle should consider a combination of such policies Risk assessments were illustrated for selected groups of countries from America, Asia, and Europe We investigated how their risks depend on those parameters, and how the risk is increasing in time as the number of cases in China is growing","Risk Assessment of Novel Coronavirus COVID-19 Outbreaks Outside China. We developed a computational tool to assess the risks of novel coronavirus outbreaks outside of China We estimate the dependence of the risk of a major outbreak in a country from imported cases on key parameters such as: (i) the evolution of the cumulative number of cases in mainland China outside the closed areas;(ii) the connectivity of the destination country with China, including baseline travel frequencies, the effect of..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,17,axljtddn,24.61777820402422,0,"Risk Assessment of Novel Coronavirus COVID-19 Outbreaks Outside China. We developed a computational tool to assess the risks of novel coronavirus outbreaks outside of China. We estimate the dependence of the risk of a major outbreak in a country from imported cases on key parameters such as: (i) the evolution of the cumulative number of cases in mainland China outside the closed areas; (ii) the connectivity of the destination country with China, including baseline travel frequencies, the effect of travel restrictions, and the efficacy of entry screening at destination; and (iii) the efficacy of control measures in the destination country (expressed by the local reproduction number [Formula: see text]). We found that in countries with low connectivity to China but with relatively high [Formula: see text] , the most beneficial control measure to reduce the risk of outbreaks is a further reduction in their importation number either by entry screening or travel restrictions. Countries with high connectivity but low [Formula: see text] benefit the most from policies that further reduce [Formula: see text]. Countries in the middle should consider a combination of such policies. Risk assessments were illustrated for selected groups of countries from America, Asia, and Europe. We investigated how their risks depend on those parameters, and how the risk is increasing in time as the number of cases in China is growing.","Risk Assessment of Novel Coronavirus COVID-19 Outbreaks Outside China. We developed a computational tool to assess the risks of novel coronavirus outbreaks outside of China. We estimate the dependence of the risk of a major outbreak in a country from imported cases on key parameters such as: (i) the evolution of the cumulative number of cases in mainland China outside the closed areas; (ii) the connectivity of the destination country with China, including baseline travel frequencies, the effect ..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,18,4od8qt36,24.56960025878052,0,"Ultrastructure of human nasal epithelium during an episode of coronavirus infection. The nasal epithelium from a young girl was examined by electron microscopy and found to be infected by coronavirus. Virions are seen within and outside the ciliated cells, but not outside or within the goblet cells or other cells of the nasal mucosa. Some virions are located near the microvilli, others in pockets in the apical cell membrane. The cytoplasm contains many small vesicles with a single virion, large apical vesicles containing hundreds of virions, and lysosome-like cytosomes with a moderate number of virions. Some viruslike particles devoid of an electron-dense interior are seen both in the cytosomes and extracellularly. Virus budding was observed in the Golgi apparatus but nowhere else in the cell. The ciliated cells seem not to be destroyed by the viruses, although in many cases the cilia are withdrawn into the cell body. The loss of cilia is likely to cause rhinorrhoea.","Ultrastructure of human nasal epithelium during an episode of coronavirus infection. The nasal epithelium from a young girl was examined by electron microscopy and found to be infected by coronavirus. Virions are seen within and outside the ciliated cells, but not outside or within the goblet cells or other cells of the nasal mucosa. Some virions are located near the microvilli, others in pockets in the apical cell membrane. The cytoplasm contains many small vesicles with a single virion, large ..."
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,19,up5jpq45,24.545418580400877,1,"Shell disorder analysis predicts greater resilience of the SARS-CoV-2 (COVID-19) outside the body and in body fluids. The coronavirus (CoV) family consists of viruses that infects a variety of animals including humans with various levels of respiratory and fecal-oral transmission levels depending on the behavior of the viruses' natural hosts and optimal viral fitness. A model to classify and predict the levels of respective respiratory and fecal-oral transmission potentials of the various viruses was built before the outbreak of MERS-CoV using AI and empirically-based molecular tools to predict the disorder level of proteins. Using the percentages of intrinsic disorder (PID) of the nucleocapsid (N) and membrane (M) proteins of CoV, the model easily clustered the viruses into three groups with the SARS-CoV (M PID = 8%, N PID = 50%) falling into Category B, in which viruses have intermediate levels of both respiratory and fecal-oral transmission potentials. Later, MERS-CoV (M PID = 9%, N PID = 44%) was found to be in Category C, which consists of viruses with lower respiratory transmission potential but with higher fecal-oral transmission capabilities. Based on the peculiarities of disorder distribution, the SARS-CoV-2 (M PID = 6%, N PID = 48%) has to be placed in Category B. Our data show however, that the SARS-CoV-2 is very strange with one of the hardest protective outer shell, (M PID = 6%) among coronaviruses. This means that it might be expected to be highly resilient in saliva or other body fluids and outside the body. An infected body is likelier to shed greater numbers of viral particles since the latter is more resistant to antimicrobial enzymes in body fluids. These particles are also likelier to remain active longer. These factors could account for the greater contagiousness of the SARS-CoV-2 and have implications for efforts to prevent its spread.",Shell disorder analysis predicts greater resilience of the SARS-CoV-2 (COVID-19) outside the body and in body fluids. The coronavirus (CoV) family consists of viruses that infects a variety of animals including humans with various levels of respiratory and fecal-oral transmission levels depending on the behavior of the viruses' natural hosts and optimal viral fitness. A model to classify and predict the levels of respective respiratory and fecal-oral transmission potentials of the various viruse...
